[2026-02-18 10:01:32] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:04:29] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:06:44] >>> RECEIVE_IOT_DATA START: Email=skunthal@gitam.in
[2026-02-18 10:06:45] >>> RECEIVE_IOT_DATA START: Email=skunthal@gitam.in
[2026-02-18 10:06:45] >>> RECEIVE_IOT_DATA START: Email=skunthal@gitam.in
[2026-02-18 10:06:45] >>> RECEIVE_IOT_DATA START: Email=skunthal@gitam.in
[2026-02-18 10:06:47] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:06:53] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:53] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:53] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:53] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:54] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:54] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:54] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:54] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:55] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:55] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:55] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:55] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:56] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:56] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:56] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:56] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:57] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:57] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:57] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:57] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:58] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:58] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:58] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:58] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:06:59] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:06:59] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:00] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:00] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:02] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:02] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:02] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:02] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:03] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:03] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:03] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:03] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:04] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:04] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:04] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:04] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:06] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:06] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:06] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:06] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:07] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:07] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:08] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:08] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:08] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:08] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:09] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:09] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:09] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:09] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:10] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:10] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:11] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:11] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:11] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:11] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:12] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:12] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:13] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:13] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:14] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:14] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:14] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:14] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:15] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:15] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:17] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:17] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:17] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:17] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:18] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:18] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:18] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:18] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:19] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:19] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:20] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:20] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:20] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:20] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:21] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:21] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:21] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:21] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:23] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:23] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:24] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:24] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:24] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:24] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:25] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:25] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:26] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:26] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:26] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:26] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:27] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:27] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:27] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:27] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:28] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:28] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:30] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:07:34] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:34] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:35] Device query done. Found=True
[2026-02-18 10:07:35] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:35] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:35] Device query done. Found=True
[2026-02-18 10:07:36] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:36] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:36] Device query done. Found=True
[2026-02-18 10:07:36] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:36] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:36] Device query done. Found=True
[2026-02-18 10:07:37] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:37] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:37] Device query done. Found=True
[2026-02-18 10:07:37] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:37] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:37] Device query done. Found=True
[2026-02-18 10:07:37] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:37] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:38] Device query done. Found=True
[2026-02-18 10:07:38] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:38] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:38] Device query done. Found=True
[2026-02-18 10:07:38] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:38] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:38] Device query done. Found=True
[2026-02-18 10:07:39] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:39] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:39] Device query done. Found=True
[2026-02-18 10:07:39] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:39] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:39] Device query done. Found=True
[2026-02-18 10:07:39] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:39] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:39] Device query done. Found=True
[2026-02-18 10:07:40] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:40] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:40] Device query done. Found=True
[2026-02-18 10:07:40] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:40] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:40] Device query done. Found=True
[2026-02-18 10:07:41] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:41] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:41] Device query done. Found=True
[2026-02-18 10:07:41] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:41] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:41] Device query done. Found=True
[2026-02-18 10:07:41] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:41] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:41] Device query done. Found=True
[2026-02-18 10:07:42] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:42] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:42] Device query done. Found=True
[2026-02-18 10:07:42] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:42] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:42] Device query done. Found=True
[2026-02-18 10:07:42] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:42] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:42] Device query done. Found=True
[2026-02-18 10:07:43] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:43] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:43] Device query done. Found=True
[2026-02-18 10:07:43] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:43] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:43] Device query done. Found=True
[2026-02-18 10:07:43] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:43] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:44] Device query done. Found=True
[2026-02-18 10:07:44] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:44] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:44] Device query done. Found=True
[2026-02-18 10:07:44] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:44] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:45] Device query done. Found=True
[2026-02-18 10:07:45] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:45] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:45] Device query done. Found=True
[2026-02-18 10:07:45] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:45] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:45] Device query done. Found=True
[2026-02-18 10:07:46] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:46] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:46] Device query done. Found=True
[2026-02-18 10:07:46] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:46] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:46] Device query done. Found=True
[2026-02-18 10:07:46] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:46] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:46] Device query done. Found=True
[2026-02-18 10:07:47] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:47] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:47] Device query done. Found=True
[2026-02-18 10:07:47] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:47] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:48] Device query done. Found=True
[2026-02-18 10:07:48] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:48] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:48] Device query done. Found=True
[2026-02-18 10:07:48] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:48] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:49] Device query done. Found=True
[2026-02-18 10:07:49] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:49] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:49] Device query done. Found=True
[2026-02-18 10:07:49] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:49] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:49] Device query done. Found=True
[2026-02-18 10:07:50] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:50] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:50] Device query done. Found=True
[2026-02-18 10:07:50] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:50] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:50] Device query done. Found=True
[2026-02-18 10:07:50] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:50] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:50] Device query done. Found=True
[2026-02-18 10:07:51] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:51] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:51] Device query done. Found=True
[2026-02-18 10:07:51] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:51] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:51] Device query done. Found=True
[2026-02-18 10:07:51] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:51] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:51] Device query done. Found=True
[2026-02-18 10:07:52] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:52] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:52] Device query done. Found=True
[2026-02-18 10:07:53] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:53] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:53] Device query done. Found=True
[2026-02-18 10:07:53] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:53] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:54] Device query done. Found=True
[2026-02-18 10:07:54] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:54] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:54] Device query done. Found=True
[2026-02-18 10:07:54] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:54] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:54] Device query done. Found=True
[2026-02-18 10:07:55] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:55] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:55] Device query done. Found=True
[2026-02-18 10:07:55] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:55] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:55] Device query done. Found=True
[2026-02-18 10:07:55] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:56] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:56] Device query done. Found=True
[2026-02-18 10:07:56] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:56] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:56] Device query done. Found=True
[2026-02-18 10:07:57] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:57] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:57] Device query done. Found=True
[2026-02-18 10:07:57] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:57] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:57] Device query done. Found=True
[2026-02-18 10:07:57] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:57] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:58] Device query done. Found=True
[2026-02-18 10:07:58] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:58] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:58] Device query done. Found=True
[2026-02-18 10:07:58] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:58] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:59] Device query done. Found=True
[2026-02-18 10:07:59] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:59] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:59] Device query done. Found=True
[2026-02-18 10:07:59] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:07:59] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:07:59] Device query done. Found=True
[2026-02-18 10:08:00] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:00] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:00] Device query done. Found=True
[2026-02-18 10:08:00] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:00] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:00] Device query done. Found=True
[2026-02-18 10:08:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:01] Device query done. Found=True
[2026-02-18 10:08:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:01] Device query done. Found=True
[2026-02-18 10:08:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:02] Device query done. Found=True
[2026-02-18 10:08:02] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:02] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:02] Device query done. Found=True
[2026-02-18 10:08:02] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:02] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:02] Device query done. Found=True
[2026-02-18 10:08:03] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:03] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:03] Device query done. Found=True
[2026-02-18 10:08:03] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:03] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:03] Device query done. Found=True
[2026-02-18 10:08:04] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:04] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:04] Device query done. Found=True
[2026-02-18 10:08:04] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:04] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:04] Device query done. Found=True
[2026-02-18 10:08:04] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:04] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:04] Device query done. Found=True
[2026-02-18 10:08:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:05] Device query done. Found=True
[2026-02-18 10:08:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:05] Device query done. Found=True
[2026-02-18 10:08:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:06] Device query done. Found=True
[2026-02-18 10:08:06] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:06] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:06] Device query done. Found=True
[2026-02-18 10:08:06] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:06] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:06] Device query done. Found=True
[2026-02-18 10:08:07] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:07] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:07] Device query done. Found=True
[2026-02-18 10:08:07] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:07] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:08] Device query done. Found=True
[2026-02-18 10:08:08] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:08] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:08] Device query done. Found=True
[2026-02-18 10:08:08] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:08:08] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:08:08] Device query done. Found=True
[2026-02-18 10:08:09] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
